duration_hours,request_type,weekday,tod_bin
163.57555555555555,Electronics,Wed,Morning (6–11)
29.05,Other Loose Garbage,Wed,Morning (6–11)
3.6663888888888887,Other Loose Garbage,Wed,Evening (18–23)
17.716666666666665,Other Loose Garbage,Wed,Evening (18–23)
0.26694444444444443,City_garbage_can_overflowing,Wed,Afternoon (12–17)
4.820555555555556,Other Loose Garbage,Wed,Afternoon (12–17)
0.9347222222222222,Boxed or Bagged Items,Wed,Afternoon (12–17)
17.732222222222223,Other Loose Garbage,Tue,Morning (6–11)
19.794722222222223,Other Loose Garbage,Tue,Morning (6–11)
0.5833333333333334,Human or Animal Waste,Tue,Morning (6–11)
0.15611111111111112,Human or Animal Waste,Tue,Morning (6–11)
0.5191666666666667,Furniture,Tue,Morning (6–11)
3.3,Boxed or Bagged Items,Tue,Evening (18–23)
1.0219444444444445,Boxed or Bagged Items,Tue,Evening (18–23)
187.56944444444446,Boxed or Bagged Items,Tue,Afternoon (12–17)
187.75333333333333,City_garbage_can_overflowing,Tue,Afternoon (12–17)
22.633333333333333,Boxed or Bagged Items,Tue,Afternoon (12–17)
189.2536111111111,Boxed or Bagged Items,Tue,Morning (6–11)
4.716666666666667,Human or Animal Waste,Tue,Morning (6–11)
5.5675,City_garbage_can_overflowing,Tue,Morning (6–11)
0.48527777777777775,Boxed or Bagged Items,Tue,Morning (6–11)
1.8247222222222221,City_garbage_can_overflowing,Mon,Morning (6–11)
1.4530555555555555,Other Loose Garbage,Mon,Evening (18–23)
3.8,Furniture,Mon,Afternoon (12–17)
2.3025,Other Loose Garbage,Mon,Afternoon (12–17)
2.9972222222222222,Glass,Mon,Afternoon (12–17)
2.3833333333333333,Needles,Mon,Afternoon (12–17)
6.883333333333334,Other Loose Garbage,Mon,Afternoon (12–17)
5.668333333333333,Other Loose Garbage,Mon,Afternoon (12–17)
277.1377777777778,City_garbage_can_overflowing,Mon,Afternoon (12–17)
8.983333333333333,City_garbage_can_overflowing,Mon,Afternoon (12–17)
17.086111111111112,Human or Animal Waste,Sun,Afternoon (12–17)
17.44333333333333,City_garbage_can_overflowing,Sun,Afternoon (12–17)
0.9,Other Loose Garbage,Sun,Afternoon (12–17)
79.50333333333333,Other Loose Garbage,Sun,Afternoon (12–17)
0.6166666666666667,Boxed or Bagged Items,Sun,Morning (6–11)
2.0969444444444445,Mattress,Sun,Afternoon (12–17)
0.4622222222222222,Other,Sun,Afternoon (12–17)
13.893055555555556,Other Loose Garbage,Sat,Afternoon (12–17)
2.3833333333333333,Electronics,Sat,Afternoon (12–17)
2.7666666666666666,Boxed or Bagged Items,Sat,Afternoon (12–17)
0.6666666666666666,Other,Sat,Morning (6–11)
17.894166666666667,Human or Animal Waste,Sat,Morning (6–11)
3.9166666666666665,Boxed or Bagged Items,Sat,Morning (6–11)
18.49972222222222,Other,Sat,Morning (6–11)
18.734444444444446,Human or Animal Waste,Sat,Morning (6–11)
1.7666666666666666,Glass,Sat,Afternoon (12–17)
1.1125,Mattress,Sat,Afternoon (12–17)
1.2066666666666668,Other Loose Garbage,Sat,Afternoon (12–17)
0.6333333333333333,Other Loose Garbage,Sat,Afternoon (12–17)
0.6666666666666666,Human or Animal Waste,Sat,Afternoon (12–17)
1.35,Boxed or Bagged Items,Fri,Afternoon (12–17)
3.296111111111111,Refrigerator,Fri,Morning (6–11)
1.5833333333333333,Boxed or Bagged Items,Fri,Evening (18–23)
6.383333333333334,Human or Animal Waste,Fri,Evening (18–23)
6.35,Human or Animal Waste,Fri,Afternoon (12–17)
2.1666666666666665,Other Loose Garbage,Fri,Afternoon (12–17)
0.8166666666666667,Furniture,Fri,Afternoon (12–17)
5.732222222222222,Human or Animal Waste,Fri,Afternoon (12–17)
0.9,Boxed or Bagged Items,Fri,Afternoon (12–17)
0.5333333333333333,Furniture,Fri,Afternoon (12–17)
5.8902777777777775,Other Loose Garbage,Fri,Afternoon (12–17)
3.4833333333333334,Boxed or Bagged Items,Thu,Morning (6–11)
2.2333333333333334,Refrigerator,Thu,Morning (6–11)
3.595,Other Loose Garbage,Thu,Morning (6–11)
0.3333333333333333,Other Loose Garbage,Thu,Morning (6–11)
1.7,Other Loose Garbage,Thu,Afternoon (12–17)
3.046666666666667,Electronics,Thu,Afternoon (12–17)
3.7241666666666666,Other Loose Garbage,Thu,Morning (6–11)
4.099444444444444,Human or Animal Waste,Thu,Morning (6–11)
23.8,Human or Animal Waste,Thu,Morning (6–11)
8.783333333333333,Glass,Thu,Morning (6–11)
0.75,Other Loose Garbage,Thu,Morning (6–11)
5.873055555555555,Electronics,Thu,Morning (6–11)
6.181388888888889,Other Loose Garbage,Thu,Morning (6–11)
0.4897222222222222,Other Loose Garbage,Thu,Morning (6–11)
8.898055555555555,Electronics,Thu,Morning (6–11)
10.842222222222222,Human or Animal Waste,Wed,Afternoon (12–17)
18.679166666666667,Human or Animal Waste,Wed,Afternoon (12–17)
1.1377777777777778,Boxed or Bagged Items,Wed,Afternoon (12–17)
1.1475,Other Loose Garbage,Wed,Morning (6–11)
330.44694444444445,Other Loose Garbage,Wed,Morning (6–11)
7.241388888888889,Boxed or Bagged Items,Wed,Morning (6–11)
2.9341666666666666,Boxed or Bagged Items,Wed,Morning (6–11)
2.955,Boxed or Bagged Items,Wed,Morning (6–11)
81.95472222222222,Other Loose Garbage,Wed,Morning (6–11)
4.116388888888889,Human or Animal Waste,Wed,Morning (6–11)
0.95,Other Loose Garbage,Wed,Morning (6–11)
4.386111111111111,Furniture,Wed,Morning (6–11)
1.7,Boxed or Bagged Items,Wed,Morning (6–11)
4.633055555555556,Other Loose Garbage,Wed,Morning (6–11)
5.0125,Furniture,Wed,Morning (6–11)
5.104722222222223,Furniture,Wed,Evening (18–23)
15.95,Human or Animal Waste,Tue,Evening (18–23)
353.3675,Boxed or Bagged Items,Tue,Afternoon (12–17)
13.1,Boxed or Bagged Items,Tue,Afternoon (12–17)
4.654166666666667,City_garbage_can_overflowing,Tue,Afternoon (12–17)
1.6972222222222222,Other Loose Garbage,Tue,Afternoon (12–17)
1.5166666666666666,Mattress,Tue,Afternoon (12–17)
1.695,Electronics,Tue,Afternoon (12–17)
1.38,Human or Animal Waste,Tue,Afternoon (12–17)
0.28583333333333333,Boxed or Bagged Items,Mon,Morning (6–11)
1.9333333333333333,Other Loose Garbage,Mon,Morning (6–11)
270.53,Other Loose Garbage,Mon,Morning (6–11)
0.85,Human or Animal Waste,Mon,Morning (6–11)
19.016666666666666,Refrigerator,Mon,Morning (6–11)
7.4,Furniture,Mon,Morning (6–11)
8.183333333333334,Refrigerator,Mon,Morning (6–11)
3.183333333333333,Needles,Mon,Afternoon (12–17)
1.5333333333333334,City_garbage_can_overflowing,Mon,Afternoon (12–17)
3.25,Human or Animal Waste,Mon,Afternoon (12–17)
0.1675,Furniture,Mon,Morning (6–11)
2.466666666666667,Other,Sun,Morning (6–11)
0.7313888888888889,Other Loose Garbage,Sun,Morning (6–11)
0.9,Other Loose Garbage,Sun,Morning (6–11)
421.57722222222225,Other Loose Garbage,Sat,Morning (6–11)
5.336111111111111,City_garbage_can_overflowing,Sat,Evening (18–23)
1.831388888888889,Human or Animal Waste,Sat,Afternoon (12–17)
1.3152777777777778,Other,Sat,Afternoon (12–17)
0.7833333333333333,Needles,Sat,Afternoon (12–17)
0.9666666666666667,Needles,Sat,Afternoon (12–17)
2.2666666666666666,Human or Animal Waste,Sat,Morning (6–11)
2.308333333333333,Human or Animal Waste,Sat,Morning (6–11)
10.552222222222222,Human or Animal Waste,Fri,Morning (6–11)
12.641944444444444,Needles,Fri,Morning (6–11)
449.06333333333333,Other Loose Garbage,Fri,Morning (6–11)
1.1,City_garbage_can_overflowing,Fri,Night (0–5)
3.9833333333333334,Human or Animal Waste,Fri,Evening (18–23)
3.75,Mattress,Fri,Morning (6–11)
2.25,Human or Animal Waste,Fri,Morning (6–11)
1.6333333333333333,City_garbage_can_overflowing,Fri,Evening (18–23)
3.3,Human or Animal Waste,Fri,Afternoon (12–17)
7.866666666666666,City_garbage_can_overflowing,Fri,Afternoon (12–17)
8,Electronics,Fri,Afternoon (12–17)
1.3666666666666667,Boxed or Bagged Items,Fri,Afternoon (12–17)
2.5652777777777778,Other,Fri,Afternoon (12–17)
0.9086111111111111,Other Loose Garbage,Thu,Morning (6–11)
5.615833333333334,Other Loose Garbage,Thu,Morning (6–11)
19.816666666666666,Boxed or Bagged Items,Thu,Morning (6–11)
4.161111111111111,Refrigerator,Thu,Evening (18–23)
2.7666666666666666,Furniture,Thu,Evening (18–23)
5.149166666666667,Other Loose Garbage,Thu,Evening (18–23)
5.273055555555556,City_garbage_can_overflowing,Thu,Afternoon (12–17)
1.35,Other Loose Garbage,Thu,Afternoon (12–17)
5.267777777777778,Needles,Thu,Afternoon (12–17)
21.95,Human or Animal Waste,Thu,Afternoon (12–17)
1.4833333333333334,Other Loose Garbage,Wed,Morning (6–11)
3.0825,Needles,Wed,Morning (6–11)
1.5666666666666667,Other Loose Garbage,Wed,Morning (6–11)
2.2105555555555556,Human or Animal Waste,Tue,Morning (6–11)
2.5833333333333335,Human or Animal Waste,Tue,Morning (6–11)
1.1333333333333333,Other Loose Garbage,Tue,Morning (6–11)
1.2227777777777777,Boxed or Bagged Items,Tue,Night (0–5)
27.983333333333334,Boxed or Bagged Items,Mon,Afternoon (12–17)
14.210833333333333,Mattress,Mon,Morning (6–11)
12.766666666666667,Human or Animal Waste,Mon,Morning (6–11)
1.336111111111111,Boxed or Bagged Items,Mon,Morning (6–11)
2.003888888888889,Other Loose Garbage,Mon,Morning (6–11)
2.0819444444444444,Boxed or Bagged Items,Mon,Morning (6–11)
4.7058333333333335,Boxed or Bagged Items,Mon,Morning (6–11)
17.816666666666666,Other Loose Garbage,Mon,Morning (6–11)
18.4,Mattress,Mon,Morning (6–11)
2.066666666666667,Human or Animal Waste,Mon,Morning (6–11)
1.4436111111111112,Other Loose Garbage,Mon,Afternoon (12–17)
1.585,Furniture,Mon,Afternoon (12–17)
3.7605555555555554,Human or Animal Waste,Mon,Morning (6–11)
2.426388888888889,Other Loose Garbage,Mon,Morning (6–11)
4.6325,Furniture,Mon,Afternoon (12–17)
1.75,Human or Animal Waste,Mon,Morning (6–11)
7.15,Other Loose Garbage,Mon,Morning (6–11)
18.62388888888889,Other Loose Garbage,Sun,Morning (6–11)
17.779722222222222,Human or Animal Waste,Sun,Evening (18–23)
0.5841666666666666,Refrigerator,Sun,Evening (18–23)
0.8402777777777778,Other Loose Garbage,Sun,Evening (18–23)
259.3025,Furniture,Sun,Afternoon (12–17)
0.8875,Furniture,Sun,Afternoon (12–17)
19.3,Mattress,Sun,Afternoon (12–17)
1.413888888888889,Boxed or Bagged Items,Sun,Afternoon (12–17)
263.39722222222224,Glass,Sun,Afternoon (12–17)
66.50194444444445,Other Loose Garbage,Sat,Afternoon (12–17)
81.40305555555555,Human or Animal Waste,Sat,Morning (6–11)
25.666666666666668,Furniture,Sat,Morning (6–11)
25.516666666666666,Furniture,Sat,Morning (6–11)
7.700555555555556,Electronics,Sat,Morning (6–11)
0.9141666666666667,Furniture,Fri,Morning (6–11)
1.1833333333333333,Electronics,Fri,Morning (6–11)
45.15,Other Loose Garbage,Fri,Morning (6–11)
0.5666666666666667,Furniture,Fri,Morning (6–11)
18.95,Furniture,Fri,Evening (18–23)
1.2666666666666666,Furniture,Fri,Evening (18–23)
1.2666666666666666,Other Loose Garbage,Fri,Afternoon (12–17)
6.243333333333333,Other Loose Garbage,Fri,Afternoon (12–17)
6.348611111111111,City_garbage_can_overflowing,Fri,Afternoon (12–17)
2.1419444444444444,Furniture,Thu,Afternoon (12–17)
19.116666666666667,Other Loose Garbage,Thu,Afternoon (12–17)
6.583333333333333,Other Loose Garbage,Thu,Morning (6–11)
23.65,City_garbage_can_overflowing,Thu,Morning (6–11)
3.2269444444444444,Other Loose Garbage,Thu,Afternoon (12–17)
21.416666666666668,Other Loose Garbage,Thu,Afternoon (12–17)
0.8833333333333333,Other Loose Garbage,Thu,Afternoon (12–17)
0.8833333333333333,Other Loose Garbage,Thu,Afternoon (12–17)
1.0833333333333333,Boxed or Bagged Items,Thu,Night (0–5)
49.312222222222225,Furniture,Thu,Afternoon (12–17)
20.0175,Other Loose Garbage,Wed,Afternoon (12–17)
3.3847222222222224,Human or Animal Waste,Wed,Afternoon (12–17)
3.4191666666666665,Needles,Wed,Afternoon (12–17)
23.6,Other Loose Garbage,Wed,Afternoon (12–17)
4.023055555555556,Human or Animal Waste,Wed,Morning (6–11)
1.2130555555555556,Other Loose Garbage,Wed,Morning (6–11)
24.016666666666666,Mattress,Wed,Morning (6–11)
4.310555555555555,Boxed or Bagged Items,Wed,Morning (6–11)
20.602222222222224,Boxed or Bagged Items,Tue,Afternoon (12–17)
5.36,Other,Tue,Afternoon (12–17)
1.7905555555555555,Human or Animal Waste,Tue,Afternoon (12–17)
4.835277777777778,Other Loose Garbage,Tue,Afternoon (12–17)
8.512777777777778,Electronics,Tue,Morning (6–11)
2.5297222222222224,Other Loose Garbage,Tue,Morning (6–11)
29.75,Other Loose Garbage,Tue,Morning (6–11)
8.866666666666667,Glass,Mon,Morning (6–11)
31.65,Other Loose Garbage,Mon,Morning (6–11)
24.316666666666666,Glass,Mon,Night (0–5)
18.833055555555557,Human or Animal Waste,Mon,Evening (18–23)
266.0261111111111,Furniture,Mon,Afternoon (12–17)
32.016666666666666,Mattress,Mon,Afternoon (12–17)
19.766666666666666,Other Loose Garbage,Mon,Afternoon (12–17)
3.3983333333333334,Boxed or Bagged Items,Mon,Afternoon (12–17)
4.183333333333334,Furniture,Mon,Afternoon (12–17)
21.448333333333334,Other Loose Garbage,Mon,Afternoon (12–17)
7.115555555555556,Furniture,Mon,Morning (6–11)
7.645277777777777,Human or Animal Waste,Mon,Afternoon (12–17)
0.13555555555555557,Furniture,Mon,Afternoon (12–17)
48.68333333333333,City_garbage_can_overflowing,Sun,Morning (6–11)
0.45,Mattress,Sun,Morning (6–11)
20.7475,Boxed or Bagged Items,Sun,Night (0–5)
51.416666666666664,Other Loose Garbage,Sun,Night (0–5)
0.6177777777777778,Human or Animal Waste,Sun,Night (0–5)
22.016666666666666,Other Loose Garbage,Sun,Evening (18–23)
20.989444444444445,Human or Animal Waste,Sun,Evening (18–23)
0.48333333333333334,Other Loose Garbage,Sun,Evening (18–23)
1.8047222222222221,Boxed or Bagged Items,Sun,Evening (18–23)
13.187777777777777,Other,Sat,Evening (18–23)
72.91666666666667,Other Loose Garbage,Sat,Morning (6–11)
0.6577777777777778,Other Loose Garbage,Sat,Morning (6–11)
0.7058333333333333,Electronics,Sat,Morning (6–11)
1.1472222222222221,Other,Sat,Morning (6–11)
28.783333333333335,Other Loose Garbage,Sat,Morning (6–11)
71.03833333333333,Human or Animal Waste,Sat,Morning (6–11)
2.6444444444444444,Mattress,Sat,Morning (6–11)
2.4091666666666667,Human or Animal Waste,Sat,Night (0–5)
12.019722222222223,Human or Animal Waste,Sat,Afternoon (12–17)
98.13333333333334,Human or Animal Waste,Fri,Afternoon (12–17)
98.96666666666667,Electronics,Fri,Afternoon (12–17)
19.2,Other Loose Garbage,Fri,Afternoon (12–17)
1.8166666666666667,Mattress,Fri,Afternoon (12–17)
3.05,Other Loose Garbage,Fri,Afternoon (12–17)
6.722777777777778,Other Loose Garbage,Fri,Afternoon (12–17)
6.927222222222222,Other Loose Garbage,Fri,Morning (6–11)
1.4,Mattress,Fri,Morning (6–11)
1.586111111111111,Boxed or Bagged Items,Fri,Evening (18–23)
7.191944444444444,Human or Animal Waste,Fri,Afternoon (12–17)
7.238611111111111,Boxed or Bagged Items,Fri,Afternoon (12–17)
8.322222222222223,Boxed or Bagged Items,Fri,Afternoon (12–17)
2.816666666666667,City_garbage_can_overflowing,Fri,Afternoon (12–17)
89.32583333333334,Other Loose Garbage,Fri,Afternoon (12–17)
12.237777777777778,Boxed or Bagged Items,Thu,Afternoon (12–17)
120.55,Boxed or Bagged Items,Thu,Afternoon (12–17)
121.75,Refrigerator,Thu,Morning (6–11)
24.6,Other Loose Garbage,Thu,Morning (6–11)
123.63333333333334,Human or Animal Waste,Thu,Afternoon (12–17)
25.656944444444445,Human or Animal Waste,Thu,Afternoon (12–17)
23.866666666666667,Human or Animal Waste,Thu,Afternoon (12–17)
24.989166666666666,Human or Animal Waste,Thu,Morning (6–11)
24.8,Human or Animal Waste,Thu,Morning (6–11)
25.05,Furniture,Thu,Morning (6–11)
24.575833333333332,Boxed or Bagged Items,Thu,Morning (6–11)
98.38333333333334,Other Loose Garbage,Wed,Morning (6–11)
19.55,Other Loose Garbage,Wed,Morning (6–11)
20.633333333333333,Mattress,Wed,Morning (6–11)
0.5566666666666666,Other Loose Garbage,Wed,Morning (6–11)
0.2872222222222222,Boxed or Bagged Items,Wed,Morning (6–11)
0.5247222222222222,Other Loose Garbage,Wed,Morning (6–11)
1.6833333333333333,Other Loose Garbage,Wed,Morning (6–11)
1.1636111111111112,Mattress,Wed,Evening (18–23)
1.2,Human or Animal Waste,Wed,Afternoon (12–17)
1.0880555555555556,Human or Animal Waste,Wed,Afternoon (12–17)
1.7375,Other Loose Garbage,Wed,Afternoon (12–17)
1.573611111111111,Human or Animal Waste,Wed,Afternoon (12–17)
2.7344444444444442,Furniture,Wed,Afternoon (12–17)
2.6663888888888887,Other Loose Garbage,Wed,Morning (6–11)
2.0411111111111113,Human or Animal Waste,Wed,Morning (6–11)
145.71555555555557,Refrigerator,Wed,Morning (6–11)
1.6166666666666667,Human or Animal Waste,Wed,Morning (6–11)
5.166944444444445,Human or Animal Waste,Wed,Morning (6–11)
3.036388888888889,Other Loose Garbage,Tue,Morning (6–11)
4.526666666666666,Human or Animal Waste,Tue,Evening (18–23)
24.654166666666665,Human or Animal Waste,Tue,Evening (18–23)
19.510277777777777,Human or Animal Waste,Tue,Evening (18–23)
21.983333333333334,Furniture,Tue,Afternoon (12–17)
4.260555555555555,Boxed or Bagged Items,Tue,Afternoon (12–17)
25.1,Refrigerator,Tue,Afternoon (12–17)
5.196944444444444,Human or Animal Waste,Tue,Afternoon (12–17)
5.7411111111111115,Refrigerator,Tue,Afternoon (12–17)
12.518888888888888,Other Loose Garbage,Mon,Afternoon (12–17)
13.52361111111111,Refrigerator,Mon,Afternoon (12–17)
70.05,Refrigerator,Mon,Afternoon (12–17)
19.71611111111111,Mattress,Mon,Afternoon (12–17)
5.522222222222222,Furniture,Mon,Afternoon (12–17)
6.698888888888889,Furniture,Mon,Afternoon (12–17)
7.358611111111111,Mattress,Mon,Morning (6–11)
43.43333333333333,Boxed or Bagged Items,Mon,Morning (6–11)
0.7061111111111111,Other Loose Garbage,Mon,Morning (6–11)
6.84,Mattress,Mon,Morning (6–11)
17.2,Other Loose Garbage,Mon,Afternoon (12–17)
1.0666666666666667,Furniture,Sun,Afternoon (12–17)
145.08138888888888,Other Loose Garbage,Sun,Afternoon (12–17)
19.45,Other Loose Garbage,Sun,Afternoon (12–17)
2.05,Other Loose Garbage,Sun,Morning (6–11)
16.774166666666666,City_garbage_can_overflowing,Sat,Morning (6–11)
1.6219444444444444,Other Loose Garbage,Sat,Morning (6–11)
1.6555555555555554,Mattress,Sat,Morning (6–11)
2.4716666666666667,Refrigerator,Sat,Morning (6–11)
1.85,Boxed or Bagged Items,Sat,Evening (18–23)
4.7555555555555555,Mattress,Sat,Evening (18–23)
163.7,Other Loose Garbage,Fri,Evening (18–23)
1.9902777777777778,City_garbage_can_overflowing,Fri,Afternoon (12–17)
4.522777777777778,Mattress,Fri,Afternoon (12–17)
48.06666666666667,Boxed or Bagged Items,Fri,Afternoon (12–17)
191.98333333333332,Refrigerator,Fri,Morning (6–11)
3.126388888888889,Other Loose Garbage,Fri,Morning (6–11)
24.983333333333334,Other Loose Garbage,Fri,Morning (6–11)
24.829444444444444,Mattress,Fri,Morning (6–11)
1.9666666666666666,Other Loose Garbage,Fri,Morning (6–11)
0.2861111111111111,Other Loose Garbage,Thu,Afternoon (12–17)
190.53333333333333,Other Loose Garbage,Thu,Afternoon (12–17)
172.86666666666667,Other Loose Garbage,Thu,Afternoon (12–17)
6.004166666666666,Other Loose Garbage,Thu,Morning (6–11)
24.618055555555557,Boxed or Bagged Items,Thu,Afternoon (12–17)
1.3166666666666667,Furniture,Thu,Afternoon (12–17)
117.95,Mattress,Thu,Afternoon (12–17)
16.826944444444443,Mattress,Wed,Afternoon (12–17)
1.5863888888888888,Other Loose Garbage,Wed,Morning (6–11)
1.603888888888889,Boxed or Bagged Items,Wed,Morning (6–11)
4.316666666666666,Glass,Wed,Evening (18–23)
3.4,Furniture,Wed,Afternoon (12–17)
0.3377777777777778,Needles,Wed,Afternoon (12–17)
1.8,Other Loose Garbage,Wed,Afternoon (12–17)
3.7333333333333334,Other Loose Garbage,Wed,Afternoon (12–17)
5.9,Boxed or Bagged Items,Wed,Morning (6–11)
19.916666666666668,Human or Animal Waste,Wed,Morning (6–11)
23.548333333333332,Human or Animal Waste,Wed,Morning (6–11)
2.6794444444444445,Needles,Wed,Morning (6–11)
24.55527777777778,Other Loose Garbage,Wed,Afternoon (12–17)
85.53333333333333,Other Loose Garbage,Wed,Afternoon (12–17)
1.5,Other Loose Garbage,Wed,Afternoon (12–17)
4.246666666666667,City_garbage_can_overflowing,Wed,Afternoon (12–17)
0.5166666666666667,Other Loose Garbage,Wed,Morning (6–11)
5.716111111111111,Other Loose Garbage,Wed,Morning (6–11)
0.8833333333333333,Human or Animal Waste,Wed,Night (0–5)
2.937222222222222,Boxed or Bagged Items,Wed,Evening (18–23)
1.0666666666666667,Electronics,Tue,Afternoon (12–17)
1.1194444444444445,Furniture,Tue,Afternoon (12–17)
1.6916666666666667,Other Loose Garbage,Tue,Afternoon (12–17)
21.633333333333333,Other Loose Garbage,Tue,Afternoon (12–17)
1.498888888888889,Glass,Tue,Afternoon (12–17)
170.91055555555556,City_garbage_can_overflowing,Tue,Afternoon (12–17)
239.31666666666666,Other Loose Garbage,Tue,Afternoon (12–17)
2.6933333333333334,Other Loose Garbage,Tue,Afternoon (12–17)
20.616666666666667,Glass,Tue,Afternoon (12–17)
22.016666666666666,Refrigerator,Tue,Afternoon (12–17)
22.333333333333332,Furniture,Tue,Morning (6–11)
22.576666666666668,Refrigerator,Tue,Morning (6–11)
0.9766666666666667,Other Loose Garbage,Tue,Morning (6–11)
340.145,Other Loose Garbage,Mon,Morning (6–11)
43.46666666666667,Electronics,Mon,Morning (6–11)
0.12583333333333332,Other Loose Garbage,Mon,Morning (6–11)
2.4705555555555554,Boxed or Bagged Items,Mon,Morning (6–11)
0.7891666666666667,Human or Animal Waste,Mon,Morning (6–11)
0.21861111111111112,Other Loose Garbage,Mon,Morning (6–11)
2.104722222222222,Human or Animal Waste,Mon,Afternoon (12–17)
22.05,Mattress,Mon,Afternoon (12–17)
4.4030555555555555,Furniture,Mon,Afternoon (12–17)
6.032777777777778,Human or Animal Waste,Mon,Afternoon (12–17)
45.63333333333333,Boxed or Bagged Items,Sun,Afternoon (12–17)
46.583333333333336,Other Loose Garbage,Sun,Afternoon (12–17)
0.7772222222222223,Other Loose Garbage,Sun,Afternoon (12–17)
0.6902777777777778,Boxed or Bagged Items,Sun,Afternoon (12–17)
0.9119444444444444,Human or Animal Waste,Sun,Afternoon (12–17)
0.5816666666666667,Other Loose Garbage,Sun,Morning (6–11)
1.1,Other Loose Garbage,Sun,Morning (6–11)
69.25,Other Loose Garbage,Sat,Morning (6–11)
1.6658333333333333,Other Loose Garbage,Sat,Morning (6–11)
19.316666666666666,Human or Animal Waste,Sat,Evening (18–23)
2.4166666666666665,Human or Animal Waste,Sat,Evening (18–23)
1.5097222222222222,Mattress,Sat,Evening (18–23)
80.25,Other Loose Garbage,Fri,Afternoon (12–17)
1.6080555555555556,Refrigerator,Fri,Afternoon (12–17)
92.85,Furniture,Fri,Afternoon (12–17)
0.95,Refrigerator,Fri,Afternoon (12–17)
2.241111111111111,Other Loose Garbage,Fri,Morning (6–11)
1.4472222222222222,Furniture,Fri,Morning (6–11)
1.6833333333333333,Other Loose Garbage,Fri,Morning (6–11)
1.0283333333333333,Other Loose Garbage,Fri,Afternoon (12–17)
1.7166666666666666,Human or Animal Waste,Fri,Afternoon (12–17)
2.216666666666667,Furniture,Fri,Afternoon (12–17)
0.8833333333333333,Mattress,Fri,Afternoon (12–17)
5.298611111111111,Furniture,Fri,Afternoon (12–17)
5.331944444444445,Furniture,Fri,Afternoon (12–17)
1.05,Other,Fri,Afternoon (12–17)
88.17055555555555,Human or Animal Waste,Fri,Afternoon (12–17)
2.2666666666666666,City_garbage_can_overflowing,Fri,Afternoon (12–17)
1.1333333333333333,Other Loose Garbage,Fri,Afternoon (12–17)
8.401944444444444,Other Loose Garbage,Fri,Morning (6–11)
120.38333333333334,Furniture,Fri,Morning (6–11)
13.438333333333333,Other Loose Garbage,Thu,Evening (18–23)
13.670833333333333,Mattress,Thu,Afternoon (12–17)
20.733333333333334,Human or Animal Waste,Thu,Afternoon (12–17)
2.5519444444444446,Other Loose Garbage,Thu,Afternoon (12–17)
5.601388888888889,Boxed or Bagged Items,Thu,Afternoon (12–17)
0.37305555555555553,Furniture,Thu,Afternoon (12–17)
4.776388888888889,Boxed or Bagged Items,Thu,Morning (6–11)
671.3730555555555,Other Loose Garbage,Wed,Morning (6–11)
24.733333333333334,Other Loose Garbage,Wed,Morning (6–11)
337.54,Human or Animal Waste,Wed,Morning (6–11)
1.4216666666666666,Human or Animal Waste,Wed,Morning (6–11)
1.5055555555555555,Boxed or Bagged Items,Wed,Morning (6–11)
5.2683333333333335,Furniture,Wed,Morning (6–11)
0.4025,Other Loose Garbage,Wed,Morning (6–11)
0.9416666666666667,Human or Animal Waste,Tue,Morning (6–11)
67.81666666666666,Other Loose Garbage,Tue,Morning (6–11)
18.083333333333332,Other Loose Garbage,Tue,Morning (6–11)
18.633333333333333,Other Loose Garbage,Tue,Morning (6–11)
0.6916666666666667,Human or Animal Waste,Tue,Night (0–5)
3.6933333333333334,Refrigerator,Tue,Evening (18–23)
0.5369444444444444,Furniture,Tue,Evening (18–23)
3.2911111111111113,Other Loose Garbage,Tue,Afternoon (12–17)
2.2911111111111113,Furniture,Tue,Afternoon (12–17)
1.1,City_garbage_can_overflowing,Tue,Afternoon (12–17)
4.677777777777778,Mattress,Tue,Afternoon (12–17)
1.5666666666666667,Boxed or Bagged Items,Tue,Morning (6–11)
13.62861111111111,Other,Mon,Evening (18–23)
2.7063888888888887,Other Loose Garbage,Mon,Afternoon (12–17)
1.1666666666666667,Human or Animal Waste,Mon,Afternoon (12–17)
2.5569444444444445,Furniture,Mon,Afternoon (12–17)
3.4,Boxed or Bagged Items,Mon,Afternoon (12–17)
4.828333333333333,Boxed or Bagged Items,Mon,Morning (6–11)
4.059166666666667,Other Loose Garbage,Mon,Morning (6–11)
2.8422222222222224,Furniture,Mon,Evening (18–23)
4.400277777777778,Other,Mon,Afternoon (12–17)
21.866666666666667,Other Loose Garbage,Mon,Afternoon (12–17)
25.533333333333335,Human or Animal Waste,Mon,Afternoon (12–17)
1.1,City_garbage_can_overflowing,Mon,Afternoon (12–17)
24.216666666666665,Furniture,Mon,Afternoon (12–17)
24.483333333333334,Other Loose Garbage,Mon,Morning (6–11)
16.34777777777778,Furniture,Sun,Morning (6–11)
25.008333333333333,City_garbage_can_overflowing,Sun,Morning (6–11)
119.05,Other Loose Garbage,Sun,Morning (6–11)
0.16055555555555556,City_garbage_can_overflowing,Sun,Morning (6–11)
19.583333333333332,Other Loose Garbage,Sun,Morning (6–11)
0.6166666666666667,Mattress,Sun,Evening (18–23)
0.2363888888888889,Mattress,Sun,Afternoon (12–17)
20.883333333333333,Other Loose Garbage,Sun,Afternoon (12–17)
